employee_id,company_id,country,industry,company_size,employment_type,role,years_experience,years_at_company,remote_ratio,total_comp_usd
E044845,C012,US,Cloud,Large,Full-time,Engineering Manager,4,4,50,394753.0
E044846,C020,SG,HealthTech,Enterprise,Full-time,DevOps Engineer,13,0,100,139160.74
E044847,C006,AE,Gaming,Mid,Contract,Security Engineer,16,0,75,101109.26
E044848,C053,US,Gaming,Startup,Full-time,Product Manager,19,7,100,185204.0
E044849,C009,DE,E-commerce,Enterprise,Full-time,Product Manager,17,7,50,300613.04
E044850,C079,UK,E-commerce,Large,Full-time,Security Engineer,7,0,100,178048.1
E044851,C094,NL,Gaming,Mid,Full-time,Data Scientist,20,3,100,128650.0
E044852,C086,US,FinTech,Startup,Full-time,Security Engineer,12,0,0,272475.0
E044853,C083,CA,Cybersecurity,Large,Full-time,Data Scientist,5,2,75,95169.85
E044854,C076,US,Cybersecurity,Enterprise,Full-time,Data Engineer,19,7,100,284557.0
E044855,C092,DE,Cloud,Mid,Full-time,Software Engineer,17,2,100,130510.87
E044856,C089,IN,Gaming,Large,Full-time,Software Engineer,9,3,100,52611.25
E044857,C022,CA,Cloud,Large,Full-time,Software Engineer,12,5,100,148447.79
E044858,C061,CA,E-commerce,Large,Full-time,Data Engineer,19,8,100,233709.56
E044859,C031,AE,Cybersecurity,Mid,Contract,Product Manager,10,2,50,148397.0
E044860,C084,US,FinTech,Large,Full-time,Senior Software Engineer,3,3,100,170336.0
E044861,C002,DE,Consulting,Mid,Full-time,Data Scientist,3,1,100,87614.13
E044862,C042,IN,EdTech,Enterprise,Full-time,DevOps Engineer,5,5,100,70276.29
E044863,C038,US,Consulting,Mid,Full-time,ML Engineer,7,7,25,177915.0
E044864,C086,IN,Gaming,Startup,Full-time,Software Engineer,20,6,25,84812.36
E044865,C030,NL,Cybersecurity,Startup,Full-time,ML Engineer,18,1,0,99621.74
E044866,C090,CA,Cybersecurity,Mid,Full-time,Product Manager,16,5,100,164368.38
E044867,C050,FR,EdTech,Enterprise,Full-time,Data Scientist,6,6,100,87566.3
E044868,C069,ES,AI,Large,Full-time,ML Engineer,18,3,100,87951.09
E044869,C054,ES,Consulting,Startup,Full-time,QA Engineer,1,0,75,52205.43
E044870,C044,US,Consulting,Mid,Full-time,Engineering Manager,5,3,100,191527.0
E044871,C031,AE,Telecom,Enterprise,Full-time,Data Scientist,14,5,100,172849.86
E044872,C029,FR,EdTech,Startup,Contract,QA Engineer,6,0,50,67088.04
E044873,C065,ES,AI,Startup,Full-time,Data Engineer,19,3,50,103622.83
E044874,C033,UK,HealthTech,Enterprise,Full-time,Data Scientist,14,8,75,153212.66
E044875,C087,US,Gaming,Startup,Full-time,ML Engineer,19,6,75,325127.0
E044876,C014,DE,Cloud,Mid,Full-time,Software Engineer,8,3,100,111565.22
E044877,C022,DE,Consulting,Enterprise,Full-time,Data Scientist,20,9,0,131331.52
E044878,C005,SG,AI,Mid,Full-time,Software Engineer,17,1,100,152694.07
E044879,C087,AE,FinTech,Mid,Full-time,Product Manager,12,6,100,180886.92
E044880,C042,SG,Telecom,Startup,Full-time,Data Engineer,1,1,0,100276.3
E044881,C004,US,FinTech,Startup,Contract,Software Engineer,7,1,50,124222.0
E044882,C005,SG,Cloud,Large,Full-time,Software Engineer,11,7,50,181389.63
E044883,C092,DE,Gaming,Enterprise,Full-time,Data Scientist,11,4,25,163178.26
E044884,C089,IN,Cybersecurity,Mid,Full-time,Software Engineer,19,5,50,56166.39
E044885,C028,DE,Gaming,Startup,Full-time,Senior Software Engineer,1,1,75,135989.13
E044886,C065,IN,Consulting,Mid,Full-time,Data Engineer,17,0,75,67976.22
E044887,C026,ES,Telecom,Startup,Full-time,Product Manager,2,2,0,74095.65
E044888,C085,CA,FinTech,Mid,Full-time,Software Engineer,0,0,100,84958.09
E044889,C072,IN,AI,Startup,Full-time,Product Manager,5,2,100,33957.61
E044890,C045,IN,HealthTech,Mid,Full-time,Data Engineer,0,0,0,33846.84
E044891,C093,DE,Consulting,Enterprise,Full-time,Engineering Manager,17,5,100,184286.96
E044892,C023,IN,Consulting,Mid,Full-time,Data Engineer,1,1,25,38040.64
E044893,C100,US,EdTech,Large,Full-time,DevOps Engineer,20,9,0,269662.0
E044894,C030,US,FinTech,Startup,Full-time,Engineering Manager,0,0,50,170997.0
E044895,C089,US,EdTech,Mid,Full-time,DevOps Engineer,1,1,100,196346.0
E044896,C086,UK,Cybersecurity,Enterprise,Contract,Security Engineer,16,10,100,313030.38
E044897,C057,US,E-commerce,Large,Full-time,Software Engineer,1,1,100,127046.0
E044898,C013,AE,FinTech,Startup,Full-time,Senior Software Engineer,14,5,50,148633.79
E044899,C076,US,AI,Mid,Full-time,Security Engineer,18,1,50,331849.0
E044900,C070,SG,HealthTech,Startup,Full-time,DevOps Engineer,5,5,25,107485.93
E044901,C087,CA,Telecom,Mid,Full-time,Data Scientist,13,7,50,145947.79
E044902,C023,UK,Cybersecurity,Mid,Full-time,Product Manager,18,0,100,229173.42
E044903,C024,US,Telecom,Enterprise,Full-time,ML Engineer,4,4,0,157000.0
E044904,C036,US,Consulting,Enterprise,Full-time,Security Engineer,0,0,100,188443.0
E044905,C037,US,Telecom,Large,Full-time,Engineering Manager,12,10,100,342124.0
E044906,C001,ES,EdTech,Large,Full-time,DevOps Engineer,11,7,0,100245.65
E044907,C016,ES,E-commerce,Mid,Full-time,Data Scientist,9,5,0,71544.57
E044908,C048,IN,Consulting,Enterprise,Full-time,Senior Software Engineer,13,7,100,80099.13
E044909,C097,US,EdTech,Enterprise,Full-time,Senior Software Engineer,16,6,50,339519.0
E044910,C013,IN,HealthTech,Enterprise,Full-time,QA Engineer,19,4,50,28899.6
E044911,C025,NL,Telecom,Mid,Full-time,Engineering Manager,9,8,75,118917.39
E044912,C086,CA,E-commerce,Large,Full-time,Product Manager,17,1,100,246602.21
E044913,C004,AE,AI,Enterprise,Full-time,ML Engineer,7,7,100,159131.61
E044914,C010,US,FinTech,Large,Full-time,DevOps Engineer,6,6,100,179641.0
E044915,C089,DE,FinTech,Enterprise,Full-time,Senior Software Engineer,9,3,0,198784.78
E044916,C026,US,EdTech,Large,Full-time,Software Engineer,18,2,100,179229.0
E044917,C031,AE,Gaming,Mid,Full-time,ML Engineer,1,1,100,110430.25
E044918,C002,FR,Gaming,Large,Full-time,Product Manager,1,1,0,97871.74
E044919,C041,US,E-commerce,Startup,Full-time,Product Manager,17,7,100,290271.0
E044920,C100,US,Consulting,Startup,Full-time,Data Scientist,15,9,100,347577.0
E044921,C099,FR,Cloud,Mid,Full-time,Senior Software Engineer,1,1,0,81929.35
E044922,C065,IN,Cybersecurity,Startup,Full-time,QA Engineer,15,0,0,30807.98
E044923,C068,CA,AI,Enterprise,Full-time,QA Engineer,12,7,75,114344.12
E044924,C065,ES,Gaming,Startup,Full-time,QA Engineer,8,0,100,49578.26
E044925,C070,SG,EdTech,Large,Full-time,ML Engineer,18,4,75,152526.67
E044926,C052,UK,Cybersecurity,Large,Full-time,Data Scientist,15,6,100,173702.53
E044927,C021,UK,E-commerce,Enterprise,Full-time,Product Manager,9,6,100,274421.52
E044928,C087,UK,EdTech,Enterprise,Full-time,Data Engineer,12,3,25,242427.85
E044929,C088,US,Gaming,Startup,Full-time,Data Engineer,19,6,75,256048.0
E044930,C015,US,Telecom,Startup,Full-time,Software Engineer,16,3,100,167184.0
E044931,C010,CA,AI,Mid,Full-time,Data Scientist,19,9,0,128549.26
E044932,C080,IN,Gaming,Enterprise,Full-time,Senior Software Engineer,6,6,100,71940.42
E044933,C005,CA,EdTech,Enterprise,Full-time,Security Engineer,18,0,100,246351.47
E044934,C081,FR,HealthTech,Startup,Full-time,Software Engineer,6,6,100,74021.74
E044935,C099,CA,Gaming,Large,Full-time,Data Engineer,11,10,0,131639.71
E044936,C004,CA,Consulting,Enterprise,Full-time,Software Engineer,8,0,100,103291.91
E044937,C080,IN,Consulting,Mid,Full-time,DevOps Engineer,11,1,100,75850.96
E044938,C014,SG,Cybersecurity,Large,Contract,ML Engineer,8,1,25,114179.26
E044939,C030,SG,Consulting,Mid,Full-time,Product Manager,14,6,100,143180.0
E044940,C055,ES,Consulting,Large,Full-time,ML Engineer,14,3,75,106117.39
E044941,C069,US,FinTech,Mid,Full-time,Software Engineer,0,0,25,119212.0
E044942,C010,US,HealthTech,Mid,Full-time,Software Engineer,13,4,100,196345.0
E044943,C011,NL,E-commerce,Startup,Full-time,Engineering Manager,9,7,0,165542.39
E044944,C029,CA,HealthTech,Mid,Full-time,Data Scientist,4,4,100,103066.18
E044945,C069,ES,FinTech,Startup,Full-time,Engineering Manager,17,1,0,170265.22
E044946,C041,US,EdTech,Mid,Full-time,Data Engineer,1,1,100,144972.0
E044947,C028,IN,AI,Mid,Full-time,Data Scientist,7,7,0,35402.94
E044948,C016,US,EdTech,Startup,Full-time,Product Manager,20,0,100,300915.0
E044949,C097,ES,Cloud,Large,Full-time,Software Engineer,2,0,100,56933.7
E044950,C071,NL,FinTech,Large,Full-time,Senior Software Engineer,11,10,100,188993.48
E044951,C099,US,Cybersecurity,Mid,Full-time,Software Engineer,12,5,25,189715.0
E044952,C050,DE,HealthTech,Enterprise,Full-time,ML Engineer,19,5,0,180800.0
E044953,C082,US,FinTech,Startup,Full-time,Data Scientist,12,6,100,182431.0
E044954,C064,UK,Telecom,Mid,Full-time,Engineering Manager,11,3,50,158683.54
E044955,C053,US,AI,Mid,Full-time,Data Scientist,13,0,100,231041.0
E044956,C048,US,Cloud,Large,Full-time,QA Engineer,16,6,50,180063.0
E044957,C051,UK,HealthTech,Enterprise,Full-time,ML Engineer,3,3,25,126997.47
E044958,C042,DE,Cloud,Enterprise,Full-time,Data Scientist,4,4,100,101576.09
E044959,C064,IN,Telecom,Mid,Full-time,Software Engineer,3,3,50,27549.07
E044960,C050,IN,E-commerce,Enterprise,Full-time,DevOps Engineer,13,1,50,43452.43
E044961,C098,IN,Cloud,Large,Full-time,Software Engineer,18,2,0,37532.04
E044962,C090,US,Cloud,Startup,Full-time,Senior Software Engineer,16,4,100,217833.0
E044963,C047,US,Cybersecurity,Large,Full-time,Security Engineer,8,0,0,199669.0
E044964,C040,US,Gaming,Mid,Full-time,DevOps Engineer,12,0,25,157643.0
E044965,C076,NL,Gaming,Large,Full-time,DevOps Engineer,9,2,75,110940.22
E044966,C065,NL,HealthTech,Startup,Full-time,Software Engineer,13,1,100,143283.7
E044967,C024,DE,Telecom,Mid,Full-time,Engineering Manager,13,1,0,314407.61
E044968,C084,FR,HealthTech,Enterprise,Full-time,Software Engineer,18,4,0,113579.35
E044969,C069,AE,Consulting,Enterprise,Contract,Data Scientist,0,0,50,88493.19
E044970,C063,ES,Gaming,Mid,Full-time,Senior Software Engineer,18,8,0,106409.78
E044971,C079,US,Cybersecurity,Enterprise,Contract,DevOps Engineer,2,2,100,165722.0
E044972,C023,IN,E-commerce,Large,Full-time,Software Engineer,6,3,75,45524.61
E044973,C080,ES,Gaming,Enterprise,Full-time,Software Engineer,6,6,100,123236.96
E044974,C013,IN,EdTech,Large,Full-time,Senior Software Engineer,7,3,50,40152.16
E044975,C080,DE,EdTech,Startup,Full-time,Engineering Manager,11,8,100,199065.22
E044976,C060,US,Telecom,Startup,Full-time,Data Engineer,20,3,25,380010.0
E044977,C059,FR,Cloud,Enterprise,Full-time,ML Engineer,16,6,0,191566.3
E044978,C073,CA,Consulting,Enterprise,Full-time,Data Engineer,1,1,50,149946.32
E044979,C032,IN,Telecom,Startup,Full-time,Software Engineer,7,7,50,33579.93
E044980,C077,US,EdTech,Large,Full-time,Product Manager,5,5,0,213526.0
E044981,C003,US,E-commerce,Enterprise,Full-time,Software Engineer,1,1,75,183874.0
E044982,C070,IN,E-commerce,Startup,Full-time,Security Engineer,10,3,100,60116.59
E044983,C080,IN,Telecom,Large,Full-time,Senior Software Engineer,4,0,100,60126.14
E044984,C001,IN,E-commerce,Large,Full-time,DevOps Engineer,11,1,25,59038.61
E044985,C070,US,AI,Large,Full-time,Data Engineer,20,7,0,207066.0
E044986,C078,IN,Cybersecurity,Large,Full-time,Software Engineer,9,3,100,48434.84
E044987,C053,CA,Gaming,Large,Full-time,Software Engineer,10,6,100,122528.68
E044988,C061,US,HealthTech,Large,Full-time,Software Engineer,13,4,100,246695.0
E044989,C006,UK,E-commerce,Large,Full-time,DevOps Engineer,20,7,100,121294.94
E044990,C099,UK,Consulting,Enterprise,Full-time,DevOps Engineer,4,4,100,178863.29
E044991,C097,IN,Telecom,Enterprise,Full-time,Product Manager,0,0,100,45618.92
E044992,C077,DE,Telecom,Enterprise,Full-time,ML Engineer,2,2,50,132729.35
E044993,C002,US,Consulting,Mid,Full-time,Senior Software Engineer,13,4,75,146577.0
E044994,C044,ES,Consulting,Mid,Contract,Software Engineer,0,0,75,47367.39
E044995,C082,US,Gaming,Startup,Full-time,Senior Software Engineer,13,8,100,207180.0
E044996,C068,ES,FinTech,Mid,Full-time,ML Engineer,12,1,0,101907.61
E044997,C091,DE,FinTech,Mid,Full-time,ML Engineer,0,0,50,84432.61
E044998,C062,IN,EdTech,Startup,Full-time,DevOps Engineer,7,7,100,52093.76
E044999,C072,SG,E-commerce,Startup,Full-time,DevOps Engineer,17,4,100,124729.63
E045000,C034,SG,E-commerce,Startup,Full-time,ML Engineer,3,1,100,172986.67
E045001,C082,US,HealthTech,Enterprise,Full-time,Software Engineer,18,4,75,182669.0
E045002,C054,ES,Telecom,Enterprise,Full-time,DevOps Engineer,9,9,50,66108.7
E045003,C081,US,E-commerce,Large,Full-time,Senior Software Engineer,18,10,0,298818.0
E045004,C021,UK,Cybersecurity,Mid,Full-time,DevOps Engineer,10,2,0,143398.73
E045005,C027,ES,Telecom,Large,Full-time,Software Engineer,0,0,75,61089.13
E045006,C009,IN,Telecom,Mid,Full-time,Software Engineer,8,6,100,40465.75
E045007,C068,US,E-commerce,Enterprise,Full-time,Senior Software Engineer,1,1,0,185530.0
E045008,C074,IN,HealthTech,Large,Full-time,Security Engineer,2,0,100,44438.96
E045009,C029,SG,EdTech,Enterprise,Full-time,Data Scientist,17,7,75,256853.33
E045010,C039,IN,AI,Large,Full-time,Data Engineer,1,1,50,51449.18
E045011,C057,UK,Telecom,Large,Full-time,Software Engineer,7,7,100,86963.29
E045012,C076,ES,Cloud,Mid,Full-time,Data Engineer,11,9,75,81776.09
E045013,C031,US,AI,Large,Full-time,Data Engineer,18,4,50,182642.0
E045014,C049,UK,AI,Large,Full-time,ML Engineer,8,8,100,197673.42
E045015,C019,US,Cloud,Large,Full-time,Senior Software Engineer,8,3,100,248644.0
E045016,C081,AE,EdTech,Large,Full-time,Data Engineer,5,3,100,122097.0
E045017,C088,UK,HealthTech,Enterprise,Full-time,Software Engineer,0,0,50,141212.66
E045018,C074,IN,Cybersecurity,Large,Full-time,ML Engineer,1,1,100,51027.48
E045019,C082,IN,HealthTech,Mid,Full-time,Senior Software Engineer,0,0,100,46997.54
E045020,C077,DE,FinTech,Mid,Full-time,DevOps Engineer,6,2,50,131670.65
E045021,C084,US,HealthTech,Mid,Full-time,Product Manager,18,5,50,418573.0
E045022,C043,SG,Telecom,Mid,Full-time,Product Manager,4,3,50,155731.11
E045023,C021,US,EdTech,Startup,Full-time,Senior Software Engineer,13,0,0,274633.0
E045024,C097,ES,Cybersecurity,Enterprise,Contract,ML Engineer,6,6,75,71730.43
E045025,C001,DE,FinTech,Mid,Full-time,Software Engineer,3,3,75,55600.0
E045026,C041,IN,EdTech,Enterprise,Contract,Senior Software Engineer,4,2,100,39352.71
E045027,C073,IN,Gaming,Large,Full-time,Data Scientist,12,9,0,81605.07
E045028,C080,IN,AI,Large,Full-time,Senior Software Engineer,1,1,100,45812.96
E045029,C069,DE,Gaming,Startup,Full-time,Software Engineer,10,10,100,128309.78
E045030,C049,US,EdTech,Large,Full-time,Software Engineer,12,6,100,202484.0
E045031,C093,US,E-commerce,Mid,Full-time,Senior Software Engineer,13,10,100,282464.0
E045032,C024,SG,Consulting,Startup,Full-time,ML Engineer,9,2,100,206774.07
E045033,C015,US,Gaming,Startup,Full-time,Data Engineer,19,5,0,321334.0
E045034,C063,NL,EdTech,Large,Full-time,Data Scientist,0,0,100,104954.35
E045035,C033,US,FinTech,Large,Full-time,DevOps Engineer,14,6,75,220160.0
E045036,C047,US,HealthTech,Large,Full-time,Software Engineer,7,5,75,195208.0
E045037,C046,IN,Cloud,Large,Full-time,Software Engineer,18,1,50,28976.88
E045038,C027,DE,Gaming,Startup,Full-time,QA Engineer,14,8,100,93284.78
E045039,C100,NL,Consulting,Startup,Full-time,Engineering Manager,2,2,0,162476.09
E045040,C039,US,AI,Mid,Full-time,Product Manager,17,3,50,361640.0
E045041,C068,UK,FinTech,Startup,Full-time,DevOps Engineer,2,1,0,90207.59
E045042,C016,IN,EdTech,Enterprise,Full-time,Software Engineer,1,1,100,36196.83
E045043,C100,US,AI,Startup,Full-time,QA Engineer,8,8,75,148809.0
E045044,C099,ES,Gaming,Startup,Full-time,Data Engineer,7,5,50,79763.04
E045045,C007,FR,Telecom,Large,Full-time,Senior Software Engineer,11,9,100,195348.91
E045046,C065,CA,Gaming,Enterprise,Full-time,Data Engineer,14,3,75,179775.0
E045047,C060,IN,AI,Mid,Contract,Product Manager,19,3,0,53957.58
E045048,C018,US,Gaming,Mid,Full-time,Software Engineer,1,1,0,150957.0
E045049,C077,AE,AI,Large,Contract,Senior Software Engineer,17,0,0,157928.34
E045050,C077,IN,Telecom,Mid,Full-time,Engineering Manager,15,3,25,80824.39
E045051,C085,DE,Cloud,Large,Full-time,Engineering Manager,10,9,100,193884.78
E045052,C061,US,Consulting,Startup,Full-time,Engineering Manager,8,7,25,250056.0
E045053,C071,US,E-commerce,Mid,Full-time,Data Scientist,15,10,75,206731.0
E045054,C073,ES,FinTech,Enterprise,Full-time,Software Engineer,0,0,25,76583.7
E045055,C077,IN,HealthTech,Enterprise,Full-time,Security Engineer,0,0,0,55048.13
E045056,C059,ES,Cybersecurity,Large,Full-time,Software Engineer,13,1,100,85042.39
E045057,C075,US,Gaming,Mid,Full-time,Data Scientist,3,3,0,101391.0
E045058,C007,FR,EdTech,Large,Full-time,Product Manager,18,4,100,138663.04
E045059,C062,IN,Cloud,Mid,Full-time,DevOps Engineer,6,5,100,35326.93
E045060,C021,IN,Cybersecurity,Mid,Full-time,Data Engineer,15,7,100,57720.98
E045061,C041,DE,AI,Enterprise,Full-time,Senior Software Engineer,3,3,100,81311.96
E045062,C077,SG,EdTech,Large,Full-time,ML Engineer,18,3,100,162455.56
E045063,C012,IN,EdTech,Startup,Full-time,Senior Software Engineer,12,4,0,34809.25
E045064,C076,UK,Cybersecurity,Large,Contract,Software Engineer,16,0,100,142383.54
E045065,C026,IN,EdTech,Large,Full-time,Data Scientist,16,1,50,57206.12
E045066,C076,UK,E-commerce,Mid,Full-time,Product Manager,2,2,25,158700.0
E045067,C077,FR,Consulting,Mid,Full-time,Product Manager,16,1,75,89535.87
E045068,C002,US,Telecom,Large,Full-time,Software Engineer,14,10,25,223802.0
E045069,C024,US,Telecom,Startup,Full-time,DevOps Engineer,9,8,50,199279.0
E045070,C081,IN,Telecom,Enterprise,Full-time,DevOps Engineer,10,6,50,54103.47
E045071,C035,SG,Telecom,Mid,Full-time,DevOps Engineer,2,2,100,122458.52
E045072,C044,SG,Cybersecurity,Large,Contract,Security Engineer,12,1,100,174569.63
E045073,C002,SG,AI,Large,Full-time,Software Engineer,0,0,0,92584.44
E045074,C070,NL,Cloud,Mid,Full-time,Senior Software Engineer,11,8,100,155259.78
E045075,C010,US,Cloud,Enterprise,Full-time,Senior Software Engineer,6,1,75,220349.0
E045076,C028,US,Telecom,Large,Full-time,Data Scientist,15,7,25,279482.0
E045077,C048,DE,Gaming,Startup,Contract,Data Engineer,14,2,25,181191.3
E045078,C077,CA,EdTech,Mid,Full-time,Senior Software Engineer,18,3,100,188104.41
E045079,C050,CA,E-commerce,Enterprise,Full-time,Engineering Manager,13,6,50,266611.76
E045080,C099,AE,EdTech,Mid,Contract,Security Engineer,0,0,100,125090.74
E045081,C053,FR,EdTech,Large,Full-time,Software Engineer,12,5,75,106671.74
E045082,C026,NL,E-commerce,Mid,Full-time,Engineering Manager,11,9,100,218879.35
E045083,C020,UK,Gaming,Enterprise,Full-time,Data Engineer,0,0,75,181418.99
E045084,C079,NL,Consulting,Enterprise,Full-time,Software Engineer,16,8,50,163931.52
E045085,C046,SG,FinTech,Mid,Full-time,Software Engineer,13,0,75,179302.96
E045086,C061,SG,Cybersecurity,Enterprise,Full-time,Data Engineer,19,9,100,140105.93
E045087,C038,IN,HealthTech,Large,Full-time,QA Engineer,20,3,75,45170.42
E045088,C028,SG,AI,Mid,Full-time,Software Engineer,8,6,75,133548.89
E045089,C060,DE,EdTech,Enterprise,Full-time,Senior Software Engineer,14,1,75,212089.13
E045090,C030,US,EdTech,Large,Full-time,QA Engineer,5,5,50,108906.0
E045091,C100,UK,Gaming,Mid,Contract,QA Engineer,16,5,50,114173.42
E045092,C074,NL,Telecom,Startup,Full-time,Data Engineer,8,6,50,126251.09
E045093,C082,FR,HealthTech,Enterprise,Full-time,Security Engineer,16,10,100,140275.0
E045094,C029,SG,Cybersecurity,Large,Full-time,QA Engineer,16,1,0,146385.19
E045095,C003,US,E-commerce,Mid,Full-time,Software Engineer,14,8,50,172007.0
E045096,C005,NL,FinTech,Large,Full-time,Senior Software Engineer,11,10,100,147326.09
E045097,C086,DE,AI,Startup,Full-time,Engineering Manager,16,2,100,216251.09
E045098,C088,CA,Consulting,Mid,Full-time,DevOps Engineer,1,0,100,79500.0
E045099,C068,IN,E-commerce,Mid,Full-time,ML Engineer,19,2,0,78470.08
E045100,C059,SG,HealthTech,Startup,Full-time,Senior Software Engineer,12,4,100,177602.22
E045101,C021,DE,Gaming,Mid,Full-time,Software Engineer,11,9,75,195752.17
E045102,C076,FR,Telecom,Enterprise,Full-time,DevOps Engineer,0,0,0,112310.87
E045103,C052,US,HealthTech,Large,Full-time,Software Engineer,4,3,75,126650.0
E045104,C061,SG,Cloud,Large,Full-time,ML Engineer,6,2,100,114471.85
E045105,C003,US,HealthTech,Startup,Contract,ML Engineer,10,2,100,221258.0
E045106,C052,UK,HealthTech,Enterprise,Full-time,Senior Software Engineer,19,10,100,183889.87
E045107,C070,ES,Cybersecurity,Startup,Full-time,DevOps Engineer,5,5,0,81250.0
E045108,C077,FR,EdTech,Large,Full-time,Senior Software Engineer,6,3,75,129115.22
E045109,C015,US,Gaming,Startup,Full-time,Product Manager,14,2,100,214356.0
E045110,C004,US,Telecom,Large,Full-time,Engineering Manager,6,6,100,267721.0
E045111,C086,DE,Gaming,Mid,Full-time,QA Engineer,11,1,100,119082.61
E045112,C032,IN,Cybersecurity,Enterprise,Full-time,Software Engineer,10,3,100,46167.98
E045113,C048,US,E-commerce,Mid,Full-time,Data Scientist,9,9,50,191028.0
E045114,C063,ES,EdTech,Enterprise,Full-time,Security Engineer,8,8,0,100178.26
